domain,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
toilet_and_lavatory,passenger asking location,Turkish,English,Lavaboyu nerede bulabilirim?,Where can I find the lavatory?,passenger,cabin_crew,A1,polite,"toilet,location,basic"
toilet_and_lavatory,crew directing passenger,Turkish,English,Tuvalet uçağın arka kısmında.,The lavatory is at the back of the plane.,cabin_crew,passenger,A1,neutral,"toilet,location,crew"
toilet_and_lavatory,crew directing passenger,Turkish,English,Tuvalet şu tarafta.,The lavatory is this way.,cabin_crew,passenger,A1,neutral,"toilet,direction,crew"
toilet_and_lavatory,passenger asking permission,Turkish,English,Tuvalete gidebilir miyim?,May I go to the lavatory?,passenger,cabin_crew,A1,polite,"toilet,permission,basic"
toilet_and_lavatory,crew giving permission,Turkish,English,"Tabii, gidebilirsiniz.","Of course, you may go.",cabin_crew,passenger,A1,polite,"permission,crew,toilet"
toilet_and_lavatory,passenger asking to pass,Turkish,English,"Özür dilerim, geçebilir miyim?","Excuse me, may I pass?",passenger,passenger,A1,polite,"movement,toilet,basic"
toilet_and_lavatory,seat row access,Turkish,English,Yanımdan geçebilirsiniz.,You may pass by me.,passenger,passenger,A1,polite,"movement,toilet"
toilet_and_lavatory,queue at lavatory,Turkish,English,Tuvalet için sıra var mı?,Is there a line for the lavatory?,passenger,passenger,A1,neutral,"queue,toilet"
toilet_and_lavatory,crew managing queue,Turkish,English,Lütfen sıraya girin.,Please form a line.,cabin_crew,passenger,A1,polite,"queue,crew,toilet"
toilet_and_lavatory,lavatory occupied,Turkish,English,Tuvalet dolu mu?,Is the lavatory occupied?,passenger,cabin_crew,A1,neutral,"occupied,toilet"
toilet_and_lavatory,crew answering occupied,Turkish,English,"Evet, şu anda kullanılıyor.","Yes, it is being used right now.",cabin_crew,passenger,A1,neutral,"occupied,crew"
toilet_and_lavatory,waiting request,Turkish,English,Biraz bekleyebilir misiniz?,Could you wait a moment?,cabin_crew,passenger,A1,polite,"waiting,toilet"
toilet_and_lavatory,dirty lavatory complaint,Turkish,English,Tuvalet çok kirli.,The lavatory is very dirty.,passenger,cabin_crew,A1,neutral,"cleanliness,toilet"
toilet_and_lavatory,crew apologizing,Turkish,English,"Özür dileriz, hemen kontrol edeceğiz.",We are sorry. We will check it right away.,cabin_crew,passenger,A1,reassuring,"cleanliness,crew"
toilet_and_lavatory,toilet paper request,Turkish,English,Tuvalet kağıdı var mı?,Do you have toilet paper?,passenger,cabin_crew,A1,neutral,"toilet_paper,request"
toilet_and_lavatory,crew offering tissue,Turkish,English,Size peçete getirebilirim.,I can bring you some tissues.,cabin_crew,passenger,A1,polite,"tissue,help"
toilet_and_lavatory,soap request,Turkish,English,Sabun var mı?,Is there soap?,passenger,cabin_crew,A1,neutral,"soap,hygiene"
toilet_and_lavatory,crew response on soap,Turkish,English,"Evet, lavaboda sabun var.","Yes, there is soap at the sink.",cabin_crew,passenger,A1,neutral,"soap,lavatory"
toilet_and_lavatory,water request,Turkish,English,Su akıyor mu?,Does the water run?,passenger,cabin_crew,A1,neutral,"water,hygiene"
toilet_and_lavatory,crew confirming water,Turkish,English,"Evet, su var.","Yes, there is water.",cabin_crew,passenger,A1,neutral,"water,crew"
toilet_and_lavatory,flush not working,Turkish,English,Tuvalet sifonu çalışmıyor.,The toilet flush is not working.,passenger,cabin_crew,A1,urgent,"flush,problem"
toilet_and_lavatory,crew reacting to problem,Turkish,English,Hemen bakacağız.,We will check it right away.,cabin_crew,passenger,A1,reassuring,"problem,crew"
toilet_and_lavatory,toilet locked,Turkish,English,Kapı kilitli.,The door is locked.,passenger,cabin_crew,A1,neutral,"door,toilet"
toilet_and_lavatory,crew opening an issue,Turkish,English,Bir dakika lütfen.,"One moment, please.",cabin_crew,passenger,A1,polite,"delay,toilet"
toilet_and_lavatory,hand sanitizer request,Turkish,English,El dezenfektanı var mı?,Do you have hand sanitizer?,passenger,cabin_crew,A1,neutral,"hygiene,sanitizer"
toilet_and_lavatory,crew offering sanitizer,Turkish,English,"Evet, burada dezenfektan var.","Yes, there is sanitizer here.",cabin_crew,passenger,A1,neutral,"hygiene,crew"
toilet_and_lavatory,sink issue,Turkish,English,Lavaboda su yok.,There is no water at the sink.,passenger,cabin_crew,A1,neutral,"sink,problem"
toilet_and_lavatory,crew investigating,Turkish,English,"Teşekkür ederiz, kontrol edeceğiz.","Thank you, we will check it.",cabin_crew,passenger,A1,polite,"sink,crew"
toilet_and_lavatory,call button in lavatory,Turkish,English,Bana yardım eder misiniz?,Could you help me?,passenger,cabin_crew,A1,polite,"help,toilet"
toilet_and_lavatory,crew responding help,Turkish,English,"Elbette, hemen geliyorum.","Of course, I am coming right away.",cabin_crew,passenger,A1,reassuring,"help,crew"
toilet_and_lavatory,child needs toilet,Turkish,English,Çocuğum tuvalete gitmek istiyor.,My child needs to use the lavatory.,passenger,cabin_crew,A1,polite,"child,toilet"
toilet_and_lavatory,crew helping child,Turkish,English,"Tabii, yardımcı olalım.","Of course, let us help.",cabin_crew,passenger,A1,reassuring,"child,help"
toilet_and_lavatory,baby changing request,Turkish,English,Bebek bakım masası var mı?,Is there a changing table?,passenger,cabin_crew,A1,neutral,"baby,changing_table"
toilet_and_lavatory,crew response on changing table,Turkish,English,"Evet, arka tuvalette var.","Yes, there is one in the rear lavatory.",cabin_crew,passenger,A1,neutral,"baby,toilet"
toilet_and_lavatory,wheelchair accessibility,Turkish,English,Engelli tuvaleti var mı?,Is there an accessible lavatory?,passenger,cabin_crew,A1,neutral,"accessible,toilet"
toilet_and_lavatory,crew answering accessibility,Turkish,English,"Evet, ön tarafta daha geniş bir tuvalet var.","Yes, there is a larger lavatory at the front.",cabin_crew,passenger,A2,reassuring,"accessible,crew"
toilet_and_lavatory,assistance request,Turkish,English,Tuvalete gitmek için yardıma ihtiyacım var.,I need help getting to the lavatory.,passenger,cabin_crew,A2,polite,"assistance,toilet"
toilet_and_lavatory,soap finished,Turkish,English,Sabun bitmiş.,The soap has run out.,passenger,cabin_crew,A2,neutral,"soap,problem"
toilet_and_lavatory,crew apologizing for supplies,Turkish,English,"Özür dileriz, yenisini koyacağız.","Sorry, we will replace it.",cabin_crew,passenger,A2,polite,"soap,crew"
toilet_and_lavatory,odor complaint,Turkish,English,Tuvalette kötü koku var.,There is a bad smell in the lavatory.,passenger,cabin_crew,A2,neutral,"smell,problem"
toilet_and_lavatory,crew reassuring,Turkish,English,Bunu hemen kontrol edeceğiz.,We will check that right away.,cabin_crew,passenger,A2,reassuring,"smell,crew"
toilet_and_lavatory,seat belt before toilet,Turkish,English,Emniyet kemeri işareti sönünce gidebilirsiniz.,You may go when the seat belt sign is off.,cabin_crew,passenger,A2,neutral,"seatbelt,toilet"
toilet_and_lavatory,passenger waiting for sign,Turkish,English,İşaret sönene kadar bekleyeceğim.,I will wait until the sign goes off.,passenger,cabin_crew,A2,polite,"seatbelt,waiting"
toilet_and_lavatory,turbulence restriction,Turkish,English,Şu anda tuvaleti kullanmayın lütfen.,Please do not use the lavatory right now.,cabin_crew,passenger,A2,urgent,"turbulence,toilet"
toilet_and_lavatory,passenger obeying restriction,Turkish,English,"Tamam, beklerim.","Okay, I will wait.",passenger,cabin_crew,A1,polite,"turbulence,waiting"
toilet_and_lavatory,lavatory sign confusion,Turkish,English,Bu ışık ne anlama geliyor?,What does this light mean?,passenger,cabin_crew,A2,neutral,"sign,toilet"
toilet_and_lavatory,crew explaining sign,Turkish,English,"Bu, tuvaletin dolu olduğunu gösterir.",It means the lavatory is occupied.,cabin_crew,passenger,A2,neutral,"sign,occupied"
toilet_and_lavatory,toilet out of order,Turkish,English,Bu tuvalet arızalı mı?,Is this lavatory out of order?,passenger,cabin_crew,A2,neutral,"out_of_order,toilet"
toilet_and_lavatory,crew confirming out of order,Turkish,English,"Evet, şu anda kullanılmıyor.","Yes, it is not in service right now.",cabin_crew,passenger,A2,neutral,"out_of_order,crew"
toilet_and_lavatory,another lavatory available,Turkish,English,Diğer tuvaleti kullanabilirsiniz.,You can use the other lavatory.,cabin_crew,passenger,A2,reassuring,"alternative,toilet"
toilet_and_lavatory,nearby passenger request,Turkish,English,Tuvalete yakın oturmak istiyorum.,I would like to sit near the lavatory.,passenger,cabin_crew,A2,polite,"seat,toilet"
toilet_and_lavatory,crew seat suggestion,Turkish,English,Müsaitse sizi oraya alabilirim.,"If available, I can move you there.",cabin_crew,passenger,A2,polite,"seat,crew"
toilet_and_lavatory,germs concern,Turkish,English,Ellerinizi yıkayabilir misiniz?,Could you wash your hands?,cabin_crew,passenger,A2,polite,"hygiene,crew"
toilet_and_lavatory,hand washing confirmation,Turkish,English,"Evet, ellerimi yıkadım.","Yes, I washed my hands.",passenger,cabin_crew,A1,neutral,"hygiene,response"
toilet_and_lavatory,vomit in lavatory,Turkish,English,Tuvalette kusma oldu.,Someone vomited in the lavatory.,passenger,cabin_crew,B1,urgent,"vomit,cleaning"
toilet_and_lavatory,crew responding to cleaning issue,Turkish,English,Temizlik ekibini bilgilendireceğim.,I will inform the cleaning staff.,cabin_crew,passenger,B1,formal,"cleaning,crew"
toilet_and_lavatory,need privacy,Turkish,English,Biraz gizlilik istiyorum.,I need a little privacy.,passenger,cabin_crew,A2,polite,"privacy,toilet"
toilet_and_lavatory,crew asking others to wait,Turkish,English,Lütfen biraz geri durun.,Please step back a little.,cabin_crew,passenger,A2,polite,"privacy,crew"
toilet_and_lavatory,stuck in lavatory,Turkish,English,Kapı açılmıyor.,The door will not open.,passenger,cabin_crew,A2,urgent,"door,emergency"
toilet_and_lavatory,crew urgent response,Turkish,English,"Sakin olun, size yardım edeceğiz.","Please stay calm, we will help you.",cabin_crew,passenger,A2,reassuring,"emergency,crew"
toilet_and_lavatory,smoke smell near lavatory,Turkish,English,Tuvaletten duman kokusu geliyor.,There is a smell of smoke coming from the lavatory.,passenger,cabin_crew,B1,urgent,"smoke,emergency"
toilet_and_lavatory,crew urgent action,Turkish,English,Bunu hemen kaptana bildireceğim.,I will report this to the captain immediately.,cabin_crew,passenger,B1,urgent,"smoke,crew"
toilet_and_lavatory,toilet sign request,Turkish,English,Tuvalet işareti açık mı?,Is the lavatory sign on?,passenger,cabin_crew,A2,neutral,"sign,toilet"
toilet_and_lavatory,crew answering sign,Turkish,English,"Evet, şu anda açık.","Yes, it is on right now.",cabin_crew,passenger,A2,neutral,"sign,crew"
toilet_and_lavatory,child waiting urgently,Turkish,English,Çocuğum çok sıkıştı.,My child really needs to go.,passenger,cabin_crew,A2,urgent,"child,toilet"
toilet_and_lavatory,crew compassionate response,Turkish,English,"Anlıyorum, en yakın tuvaleti göstereyim.","I understand, let me show you the nearest lavatory.",cabin_crew,passenger,A2,reassuring,"child,help"
toilet_and_lavatory,elderly passenger assistance,Turkish,English,Ayağa kalkmama yardım eder misiniz?,Could you help me stand up?,passenger,cabin_crew,A2,polite,"assistance,toilet"
toilet_and_lavatory,crew helping stand,Turkish,English,"Tabii, koluma tutunun.","Of course, hold my arm.",cabin_crew,passenger,A2,reassuring,"assistance,crew"
toilet_and_lavatory,woman request privacy,Turkish,English,Kadınlar tuvaleti var mı?,Is there a ladies' lavatory?,passenger,cabin_crew,A2,neutral,"gender,toilet"
toilet_and_lavatory,crew response on shared lavatory,Turkish,English,Bu uçakta ortak tuvalet var.,This plane has a shared lavatory.,cabin_crew,passenger,A2,neutral,"shared,toilet"
toilet_and_lavatory,asking if clean,Turkish,English,Tuvalet temiz mi?,Is the lavatory clean?,passenger,cabin_crew,A1,neutral,"cleanliness,toilet"
toilet_and_lavatory,crew reassurance,Turkish,English,"Evet, temizlendi.","Yes, it has been cleaned.",cabin_crew,passenger,A1,neutral,"cleanliness,crew"
toilet_and_lavatory,lavatory queue delay,Turkish,English,Sıra uzun mu?,Is the line long?,passenger,cabin_crew,A1,neutral,"queue,toilet"
toilet_and_lavatory,crew honest answer,Turkish,English,"Evet, biraz beklemeniz gerekebilir.","Yes, you may need to wait a little.",cabin_crew,passenger,A2,neutral,"queue,waiting"
toilet_and_lavatory,toilet door instruction,Turkish,English,Kapıyı kilitleyin lütfen.,Please lock the door.,cabin_crew,passenger,A2,polite,"door,instruction"
toilet_and_lavatory,passenger acknowledging,Turkish,English,"Tamam, kilitleyeceğim.","Okay, I will lock it.",passenger,cabin_crew,A1,neutral,"door,response"
toilet_and_lavatory,need to freshen up,Turkish,English,Yüzümü yıkayabilir miyim?,May I wash my face?,passenger,cabin_crew,A2,polite,"hygiene,toilet"
toilet_and_lavatory,crew permitting wash,Turkish,English,"Evet, tabii.","Yes, of course.",cabin_crew,passenger,A1,polite,"permission,crew"
toilet_and_lavatory,request for air freshener,Turkish,English,Koku giderici var mı?,Do you have air freshener?,passenger,cabin_crew,A2,neutral,"odor,request"
toilet_and_lavatory,crew response to odor control,Turkish,English,"Evet, kontrol edebilirim.","Yes, I can check it.",cabin_crew,passenger,A2,neutral,"odor,crew"
toilet_and_lavatory,toilet flushing sound concern,Turkish,English,Sifon sesi çok yüksek.,The flush is very loud.,passenger,cabin_crew,A2,neutral,"flush,noise"
toilet_and_lavatory,crew soft response,Turkish,English,"Normaldir, endişelenmeyin.","That is normal, do not worry.",cabin_crew,passenger,A2,reassuring,"noise,crew"
toilet_and_lavatory,urgent need before landing,Turkish,English,İnişe kadar bekleyemem.,I cannot wait until landing.,passenger,cabin_crew,B1,urgent,"landing,toilet"
toilet_and_lavatory,crew practical response,Turkish,English,Müsaitse hemen göstereyim.,"If it is available, I will show you now.",cabin_crew,passenger,B1,reassuring,"urgent,crew"
toilet_and_lavatory,toilet queue courtesy,Turkish,English,Önce siz gidebilirsiniz.,You can go first.,passenger,passenger,A1,polite,"courtesy,queue"
toilet_and_lavatory,crew asking to wait outside,Turkish,English,Lütfen dışarıda bekleyin.,Please wait outside.,cabin_crew,passenger,A1,polite,"waiting,crew"
toilet_and_lavatory,lavatory availability,Turkish,English,Şu anda tuvalet boş mu?,Is the lavatory free right now?,passenger,cabin_crew,A2,neutral,"availability,toilet"
toilet_and_lavatory,crew confirming free,Turkish,English,"Evet, şimdi boş.","Yes, it is free now.",cabin_crew,passenger,A1,neutral,"availability,crew"
toilet_and_lavatory,need to change baby,Turkish,English,Bebeğimi değiştirmem gerekiyor.,I need to change my baby.,passenger,cabin_crew,A2,polite,"baby,changing"
toilet_and_lavatory,crew guidance to baby changing area,Turkish,English,Arka taraftaki tuvaleti kullanabilirsiniz.,You can use the rear lavatory.,cabin_crew,passenger,A2,neutral,"baby,location"
toilet_and_lavatory,broken sink,Turkish,English,Lavabo bozuk gibi görünüyor.,The sink seems to be broken.,passenger,cabin_crew,B1,neutral,"sink,problem"
toilet_and_lavatory,crew acknowledging issue,Turkish,English,"Teşekkürler, bunu rapor edeceğim.","Thanks, I will report it.",cabin_crew,passenger,B1,formal,"report,crew"
toilet_and_lavatory,toilet paper shortage,Turkish,English,Kağıt yok gibi.,It looks like there is no paper.,passenger,cabin_crew,A2,neutral,"paper,problem"
