domain,scenario_group,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,"Ayağım donuyor, ekstra çorap var mı?",My feet are freezing. Do you have any extra socks?,passenger,cabin_crew,B1,polite,"cold,socks,comfort"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Bu koltukta hava çok üflüyor.,The air is blowing a lot at this seat.,passenger,cabin_crew,A2,neutral,"cold,airflow,seat"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,"Çok sıcakladım, klima biraz açılabilir mi?",I'm overheating. Could the air conditioning be turned up a little?,passenger,cabin_crew,A2,polite,"hot,air_conditioning,request"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Burada havasız kaldım.,It feels stuffy in here.,passenger,cabin_crew,A2,neutral,"hot,stuffy_air"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,"Çok terliyorum, lütfen klimayı açar mısınız?","I'm sweating a lot. Could you turn on the air conditioning, please?",passenger,cabin_crew,A2,polite,"hot,sweating,air_conditioning"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Çocuk çok sıcakladı.,The child is too hot.,passenger,cabin_crew,A1,neutral,"hot,child"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Kabin içinde sıcaklık biraz fazla değil mi?,Isn't the cabin temperature a bit too high?,passenger,cabin_crew,A2,neutral,"hot,temperature,cabin"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Daha serin bir yer var mı?,Is there a cooler place?,passenger,cabin_crew,A1,polite,"hot,cooler_place"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Bana bir su da verebilir misiniz? Çok sıcaktım.,Could you also give me some water? I got very hot.,passenger,cabin_crew,A2,polite,"hot,water,request"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Bu ışıklar ve sıcaklık beni bunaltıyor.,These lights and the heat are making me feel overwhelmed.,passenger,cabin_crew,B1,polite,"hot,overheated,comfort"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Pencere kenarında çok sıcak oluyor.,It gets very hot by the window.,passenger,cabin_crew,A2,neutral,"hot,window_seat"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,"Bu kabin çok sıcak, kendimi iyi hissetmiyorum.",This cabin is very hot. I don't feel well.,passenger,cabin_crew,A2,urgent,"hot,feeling_unwell,cabin"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Sizin için klimayı biraz ayarlayabilirim.,I can adjust the air conditioning a little for you.,cabin_crew,passenger,A2,reassuring,"cold,hot,air_conditioning"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Bir battaniye getireyim.,I'll bring you a blanket.,cabin_crew,passenger,A1,reassuring,"cold,blanket"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Hemen size su getirelim.,We'll bring you some water right away.,cabin_crew,passenger,A1,reassuring,"hot,water"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Klimayı biraz yükseltiyorum.,I'm turning the air conditioning up a little.,cabin_crew,passenger,A2,neutral,"cold,air_conditioning"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Birazdan daha serin olacak.,It will be cooler in a moment.,cabin_crew,passenger,A2,reassuring,"hot,cooling"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Sizi üşütmesin diye hava akışını azaltıyorum.,I'm reducing the airflow so you don't get too cold.,cabin_crew,passenger,B1,reassuring,"cold,airflow"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,İsterseniz size bir tane daha battaniye getirebilirim.,"If you want, I can bring you another blanket.",cabin_crew,passenger,A2,polite,"cold,blanket"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Şu an kabin sıcaklığını kontrol ediyoruz.,We are checking the cabin temperature now.,cabin_crew,passenger,A2,formal,"hot,temperature"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Kısa süre içinde daha rahat hissedeceksiniz.,You should feel more comfortable shortly.,cabin_crew,passenger,A2,reassuring,"hot,cold,comfort"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Bu koltuk biraz sıcak kalmış olabilir.,This seat may be a little warm.,cabin_crew,passenger,A2,neutral,"hot,seat"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Klimayı tamamen kapatmamı ister misiniz?,Would you like me to turn the air conditioning off completely?,cabin_crew,passenger,A2,polite,"cold,air_conditioning"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Yolculuk sırasında sıcak basması normal olabilir.,Feeling overheated during the flight can be normal.,cabin_crew,passenger,B1,reassuring,"hot,health"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Sizi pencere tarafında daha serin tutabiliriz.,We can keep you cooler by the window.,cabin_crew,passenger,B1,reassuring,"hot,window_seat"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Çocuğunuz için su ve serinletici bir mendil getireyim.,I'll bring water and a cooling wipe for your child.,cabin_crew,passenger,B1,reassuring,"hot,child,water"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Hava akımı rahatsız ediyorsa koltuğunuzu değiştirmeyi deneyebiliriz.,"If the airflow is bothering you, we can try changing your seat.",cabin_crew,passenger,B1,polite,"cold,airflow,seat"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,"Bizi hemen çağırın, yardımcı oluruz.","Call us right away, and we'll help you.",cabin_crew,passenger,A2,reassuring,"hot,cold,help"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Sizin için biraz daha soğuk hava ayarladım.,I've adjusted it to be a little cooler for you.,cabin_crew,passenger,A2,reassuring,"hot,cooler_air"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Dilerseniz üst havalandırmayı da kapatabilirim.,"If you like, I can close the overhead vent too.",cabin_crew,passenger,B1,polite,"cold,vent"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Kabin şu anda normal sıcaklıkta.,The cabin is at a normal temperature right now.,cabin_crew,passenger,A2,neutral,"temperature,cabin"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,İsterseniz yanınızdaki havalandırmayı size doğru çevirebilirim.,"If you want, I can direct the vent toward you.",cabin_crew,passenger,B1,polite,"hot,cold,vent"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,"Bana göre çok serin, ama size başka bir battaniye getirebilirim.","It's quite cool for me, but I can bring you another blanket.",cabin_crew,passenger,B1,polite,"cold,blanket"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,"Lütfen biraz sabredin, sıcaklığı ayarlıyoruz.",Please be patient; we're adjusting the temperature.,cabin_crew,passenger,A2,reassuring,"hot,temperature"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Birçok yolcu sıcaklıktan şikâyet ediyor.,Many passengers are complaining about the temperature.,cabin_crew,passenger,B1,formal,"hot,complaint"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Kabin ekibine haber vereyim.,I'll let the cabin crew know.,passenger,cabin_crew,A1,neutral,"cold,hot,crew"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Sıcaklık yüzünden biraz rahatsız oldum.,I feel a bit uncomfortable בגלל the heat.,passenger,cabin_crew,B1,polite,"hot,discomfort"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Üşümemek için cam tarafını kapatabilir misiniz?,Could you close the window area so I don't get cold?,passenger,cabin_crew,B1,polite,"cold,window,request"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,"Eşim çok sıcakladı, ona da su verebilir misiniz?",My spouse got very hot too. Could you give them some water as well?,passenger,cabin_crew,B1,polite,"hot,water,family"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Şu anda bana en çok bir battaniye yardımcı olur.,A blanket would help me most right now.,passenger,cabin_crew,A2,polite,"cold,blanket"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Biraz nefes almak için daha serin hava lazım.,I need cooler air so I can breathe a little easier.,passenger,cabin_crew,B1,urgent,"hot,breathing,cooling"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,Çok soğuk olursa lütfen beni uyarın.,Please let me know if it gets too cold.,passenger,cabin_crew,A2,polite,"cold,request"
comfort_and_cabin_needs,feeling cold or hot,feeling cold or hot,Turkish,English,"Kabin biraz ısındı, şimdi daha rahatım.","The cabin has warmed up a bit, and I'm more comfortable now.",passenger,cabin_crew,B1,reassuring,"cold,warmth,comfort"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,My screen is not working.,Ekranım çalışmıyor.,passenger,cabin_crew,A1,neutral,"screen,in-flight entertainment,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,The screen is frozen.,Ekran dondu.,passenger,cabin_crew,A1,neutral,"screen,in-flight entertainment,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,I can't hear anything through the headphones.,Kulaklıklardan hiçbir şey duyamıyorum.,passenger,cabin_crew,A1,neutral,"headphones,audio,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,My headphones are not working.,Kulaklıklarım çalışmıyor.,passenger,cabin_crew,A1,neutral,"headphones,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,"Could you help me with the screen, please?","Ekranla bana yardımcı olur musunuz, lütfen?",passenger,cabin_crew,A1,polite,"screen,help"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,The movie stopped in the middle.,Film ortasında durdu.,passenger,cabin_crew,A2,neutral,"movie,screen,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,The sound is too low.,Ses çok kısık.,passenger,cabin_crew,A1,neutral,"audio,volume"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,Can you reset my screen?,Ekranımı yeniden başlatabilir misiniz?,passenger,cabin_crew,A2,polite,"screen,reset"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,The touch screen is not responding.,Dokunmatik ekran tepki vermiyor.,passenger,cabin_crew,A2,neutral,"screen,touchscreen,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,I think my seat screen is broken.,Sanırım koltuk ekranım bozuk.,passenger,cabin_crew,A2,neutral,"screen,broken"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,Do you have another pair of headphones?,Başka bir kulaklığınız var mı?,passenger,cabin_crew,A1,polite,"headphones,replacement"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,These headphones are too quiet.,Bu kulaklıklar çok sessiz.,passenger,cabin_crew,A2,neutral,"headphones,volume"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,The audio is out of sync with the video.,Ses görüntüyle senkron değil.,passenger,cabin_crew,B1,neutral,"audio,video,sync"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,I can only hear one side of the headphones.,Kulaklığın sadece bir tarafından ses geliyor.,passenger,cabin_crew,A2,neutral,"headphones,audio"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,The screen keeps turning off.,Ekran sürekli kapanıyor.,passenger,cabin_crew,A2,neutral,"screen,power,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,There is no picture on my screen.,Ekranımda görüntü yok.,passenger,cabin_crew,A2,neutral,"screen,display"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,The headphones jack is loose.,Kulaklık girişi gevşek.,passenger,cabin_crew,B1,neutral,"headphones,jack,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,"Can I get a new headset, please?","Yeni bir kulaklık alabilir miyim, lütfen?",passenger,cabin_crew,A1,polite,"headset,replacement"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,My screen is stuck on the same menu.,Ekranım aynı menüde takılı kaldı.,passenger,cabin_crew,A2,neutral,"screen,menu,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,The entertainment system is not connecting.,Eğlence sistemi bağlanmıyor.,passenger,cabin_crew,B1,neutral,"entertainment_system,connection"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,"I pressed the button, but nothing happens.",Düğmeye bastım ama hiçbir şey olmuyor.,passenger,cabin_crew,A2,neutral,"screen,button,problem"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,The screen is too dim to see clearly.,Ekran net görmek için çok karanlık.,passenger,cabin_crew,B1,neutral,"screen,brightness"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,Could you check if the audio port works?,Ses girişinin çalışıp çalışmadığını kontrol eder misiniz?,passenger,cabin_crew,B1,polite,"audio,port,check"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,I think the volume controls are not working.,Sanırım ses ayarları çalışmıyor.,passenger,cabin_crew,B1,neutral,"volume,controls"
comfort_and_cabin_needs,screen headphones and entertainment problems,screen headphones and entertainment problems,English,Turkish,Please speak up; I cannot hear the announcement through these headphones.,Lütfen biraz daha yüksek konuşun; bu kulaklıklarla anonsu duyamıyorum.,passenger,cabin_crew,B1,polite,"headphones,announcement,hearing"
